"subject" "activity" "variable" "value"
2 "walking" "fBodyGyro-mean-X" -0.429713536101695
3 "walking" "fBodyGyro-mean-X" -0.437845763793103
4 "walking" "fBodyGyro-mean-X" -0.373384540666667
5 "walking" "fBodyGyro-mean-X" -0.372668749642857
6 "walking" "fBodyGyro-mean-X" -0.239650710533333
7 "walking" "fBodyGyro-mean-X" -0.318395104666667
8 "walking" "fBodyGyro-mean-X" -0.102063053808333
9 "walking" "fBodyGyro-mean-X" -0.383676120961538
10 "walking" "fBodyGyro-mean-X" -0.277913780754717
11 "walking" "fBodyGyro-mean-X" -0.514753307627119
12 "walking" "fBodyGyro-mean-X" -0.4019759318
13 "walking" "fBodyGyro-mean-X" -0.192856474047368
14 "walking" "fBodyGyro-mean-X" -0.508595851864407
15 "walking" "fBodyGyro-mean-X" -0.253399360296296
16 "walking" "fBodyGyro-mean-X" -0.59574648627451
17 "walking" "fBodyGyro-mean-X" -0.40771670852459
18 "walking" "fBodyGyro-mean-X" -0.609673434464286
19 "walking" "fBodyGyro-mean-X" 0.228142361865385
20 "walking" "fBodyGyro-mean-X" -0.0936248686019608
21 "walking" "fBodyGyro-mean-X" -0.246657382884615
22 "walking" "fBodyGyro-mean-X" -0.144648652152174
23 "walking" "fBodyGyro-mean-X" -0.337619203050847
24 "walking" "fBodyGyro-mean-X" -0.468295081206897
25 "walking" "fBodyGyro-mean-X" -0.411909719594595
26 "walking" "fBodyGyro-mean-X" -0.368112905762712
27 "walking" "fBodyGyro-mean-X" -0.498017935263158
28 "walking" "fBodyGyro-mean-X" -0.374681071666667
29 "walking" "fBodyGyro-mean-X" -0.431490048490566
30 "walking" "fBodyGyro-mean-X" -0.374440300461538
1 "walking downstairs" "fBodyGyro-mean-X" -0.352449631363265
2 "walking downstairs" "fBodyGyro-mean-X" -0.145775970406383
3 "walking downstairs" "fBodyGyro-mean-X" -0.129066574295918
4 "walking downstairs" "fBodyGyro-mean-X" -0.240298893435556
5 "walking downstairs" "fBodyGyro-mean-X" -0.295345101425532
6 "walking downstairs" "fBodyGyro-mean-X" 0.0633716052854167
7 "walking downstairs" "fBodyGyro-mean-X" -0.33930147
8 "walking downstairs" "fBodyGyro-mean-X" -0.130740445236842
9 "walking downstairs" "fBodyGyro-mean-X" -0.325042890904762
10 "walking downstairs" "fBodyGyro-mean-X" -0.214350280079211
11 "walking downstairs" "fBodyGyro-mean-X" -0.318777012804348
12 "walking downstairs" "fBodyGyro-mean-X" -0.178856167345652
13 "walking downstairs" "fBodyGyro-mean-X" -0.319677124659574
14 "walking downstairs" "fBodyGyro-mean-X" -0.295315541666667
15 "walking downstairs" "fBodyGyro-mean-X" -0.22735956545
16 "walking downstairs" "fBodyGyro-mean-X" -0.420844008625532
17 "walking downstairs" "fBodyGyro-mean-X" -0.316412962967391
18 "walking downstairs" "fBodyGyro-mean-X" -0.489232274509091
19 "walking downstairs" "fBodyGyro-mean-X" 0.474962448333333
20 "walking downstairs" "fBodyGyro-mean-X" -0.0629572600911111
21 "walking downstairs" "fBodyGyro-mean-X" -0.366748752888889
22 "walking downstairs" "fBodyGyro-mean-X" -0.0954349339722222
23 "walking downstairs" "fBodyGyro-mean-X" -0.214730713222222
24 "walking downstairs" "fBodyGyro-mean-X" -0.272469211854545
25 "walking downstairs" "fBodyGyro-mean-X" -0.217799723931034
26 "walking downstairs" "fBodyGyro-mean-X" -0.12591815458
27 "walking downstairs" "fBodyGyro-mean-X" -0.2966286115
28 "walking downstairs" "fBodyGyro-mean-X" -0.0299969963043478
29 "walking downstairs" "fBodyGyro-mean-X" -0.18941800145
30 "walking downstairs" "fBodyGyro-mean-X" -0.263061628069355
1 "walking upstairs" "fBodyGyro-mean-X" -0.492611667924528
2 "walking upstairs" "fBodyGyro-mean-X" -0.331643577458333
3 "walking upstairs" "fBodyGyro-mean-X" -0.378216681762712
4 "walking upstairs" "fBodyGyro-mean-X" -0.3710689925
5 "walking upstairs" "fBodyGyro-mean-X" -0.263615096246809
6 "walking upstairs" "fBodyGyro-mean-X" -0.115065008156863
7 "walking upstairs" "fBodyGyro-mean-X" -0.383889342745098
8 "walking upstairs" "fBodyGyro-mean-X" -0.240260761682927
9 "walking upstairs" "fBodyGyro-mean-X" -0.313941631326531
10 "walking upstairs" "fBodyGyro-mean-X" -0.218524716912766
11 "walking upstairs" "fBodyGyro-mean-X" -0.471782782222222
12 "walking upstairs" "fBodyGyro-mean-X" -0.426360331538462
13 "walking upstairs" "fBodyGyro-mean-X" -0.482113007636364
14 "walking upstairs" "fBodyGyro-mean-X" -0.441048358648148
15 "walking upstairs" "fBodyGyro-mean-X" -0.361096856875
16 "walking upstairs" "fBodyGyro-mean-X" -0.53239971627451
17 "walking upstairs" "fBodyGyro-mean-X" -0.416223018291667
18 "walking upstairs" "fBodyGyro-mean-X" -0.59232371
19 "walking upstairs" "fBodyGyro-mean-X" -0.194485509535
20 "walking upstairs" "fBodyGyro-mean-X" -0.372684353921569
21 "walking upstairs" "fBodyGyro-mean-X" -0.446974007021277
22 "walking upstairs" "fBodyGyro-mean-X" -0.19545699252381
23 "walking upstairs" "fBodyGyro-mean-X" -0.430239229235294
24 "walking upstairs" "fBodyGyro-mean-X" -0.503188684915254
25 "walking upstairs" "fBodyGyro-mean-X" -0.476144998846154
26 "walking upstairs" "fBodyGyro-mean-X" -0.427686570727273
27 "walking upstairs" "fBodyGyro-mean-X" -0.544369229411765
28 "walking upstairs" "fBodyGyro-mean-X" -0.403636283921569
29 "walking upstairs" "fBodyGyro-mean-X" -0.260519290404082
30 "walking upstairs" "fBodyGyro-mean-X" -0.488039003123077
1 "laying" "fBodyGyro-mean-Y" -0.9521914948
2 "laying" "fBodyGyro-mean-Y" -0.983321635416667
3 "laying" "fBodyGyro-mean-Y" -0.978099682258065
4 "laying" "fBodyGyro-mean-Y" -0.972187839074074
5 "laying" "fBodyGyro-mean-Y" -0.978249645769231
6 "laying" "fBodyGyro-mean-Y" -0.941771544385965
7 "laying" "fBodyGyro-mean-Y" -0.957570207692308
8 "laying" "fBodyGyro-mean-Y" -0.957411160185185
9 "laying" "fBodyGyro-mean-Y" -0.9345796594
10 "laying" "fBodyGyro-mean-Y" -0.954670034482759
11 "laying" "fBodyGyro-mean-Y" -0.982640271929825
12 "laying" "fBodyGyro-mean-Y" -0.95256172
13 "laying" "fBodyGyro-mean-Y" -0.968689729193548
14 "laying" "fBodyGyro-mean-Y" -0.938087898235294
15 "laying" "fBodyGyro-mean-Y" -0.964310893611111
16 "laying" "fBodyGyro-mean-Y" -0.976092920571429
17 "laying" "fBodyGyro-mean-Y" -0.973669098591549
18 "laying" "fBodyGyro-mean-Y" -0.985611171384615
19 "laying" "fBodyGyro-mean-Y" -0.972061003493976
20 "laying" "fBodyGyro-mean-Y" -0.973120029558823
21 "laying" "fBodyGyro-mean-Y" -0.964968005222222
22 "laying" "fBodyGyro-mean-Y" -0.964698258611111
23 "laying" "fBodyGyro-mean-Y" -0.96846913625
24 "laying" "fBodyGyro-mean-Y" -0.966111980277778
25 "laying" "fBodyGyro-mean-Y" -0.946259639315069
26 "laying" "fBodyGyro-mean-Y" -0.983127999342105
27 "laying" "fBodyGyro-mean-Y" -0.986795837297297
28 "laying" "fBodyGyro-mean-Y" -0.9658244555
29 "laying" "fBodyGyro-mean-Y" -0.993696336521739
30 "laying" "fBodyGyro-mean-Y" -0.968170332428571
1 "sitting" "fBodyGyro-mean-Y" -0.975838585319149
2 "sitting" "fBodyGyro-mean-Y" -0.982100923695652
3 "sitting" "fBodyGyro-mean-Y" -0.95617355
4 "sitting" "fBodyGyro-mean-Y" -0.9675836478
5 "sitting" "fBodyGyro-mean-Y" -0.955460359318182
6 "sitting" "fBodyGyro-mean-Y" -0.943857393090909
7 "sitting" "fBodyGyro-mean-Y" -0.956678065
8 "sitting" "fBodyGyro-mean-Y" -0.97658989
9 "sitting" "fBodyGyro-mean-Y" -0.9396930078
10 "sitting" "fBodyGyro-mean-Y" -0.986179215555556
11 "sitting" "fBodyGyro-mean-Y" -0.98263664490566
12 "sitting" "fBodyGyro-mean-Y" -0.963725248823529
13 "sitting" "fBodyGyro-mean-Y" -0.982456053877551
14 "sitting" "fBodyGyro-mean-Y" -0.969806729814815
15 "sitting" "fBodyGyro-mean-Y" -0.979201724745763
16 "sitting" "fBodyGyro-mean-Y" -0.96679600173913
17 "sitting" "fBodyGyro-mean-Y" -0.98879397953125
18 "sitting" "fBodyGyro-mean-Y" -0.988702701403509
19 "sitting" "fBodyGyro-mean-Y" -0.968188675753425
20 "sitting" "fBodyGyro-mean-Y" -0.964643068787879
21 "sitting" "fBodyGyro-mean-Y" -0.979830938
22 "sitting" "fBodyGyro-mean-Y" -0.959161754193548
23 "sitting" "fBodyGyro-mean-Y" -0.957920288823529
24 "sitting" "fBodyGyro-mean-Y" -0.981200181176471
25 "sitting" "fBodyGyro-mean-Y" -0.983827801076923
26 "sitting" "fBodyGyro-mean-Y" -0.981740793333333
27 "sitting" "fBodyGyro-mean-Y" -0.984141119142857
28 "sitting" "fBodyGyro-mean-Y" -0.963117633611111
29 "sitting" "fBodyGyro-mean-Y" -0.990329245333333
30 "sitting" "fBodyGyro-mean-Y" -0.982005883387097
1 "standing" "fBodyGyro-mean-Y" -0.988984455849057
2 "standing" "fBodyGyro-mean-Y" -0.972576152962963
3 "standing" "fBodyGyro-mean-Y" -0.937711157213115
4 "standing" "fBodyGyro-mean-Y" -0.955992945178571
5 "standing" "fBodyGyro-mean-Y" -0.939373524464286
6 "standing" "fBodyGyro-mean-Y" -0.943273146140351
7 "standing" "fBodyGyro-mean-Y" -0.957548671320755
8 "standing" "fBodyGyro-mean-Y" -0.972595487037037
9 "standing" "fBodyGyro-mean-Y" -0.954514301555556
10 "standing" "fBodyGyro-mean-Y" -0.960323800909091
11 "standing" "fBodyGyro-mean-Y" -0.994025488297872
12 "standing" "fBodyGyro-mean-Y" -0.948251856721312
13 "standing" "fBodyGyro-mean-Y" -0.97291308
14 "standing" "fBodyGyro-mean-Y" -0.9508361945
15 "standing" "fBodyGyro-mean-Y" -0.975133868867925
16 "standing" "fBodyGyro-mean-Y" -0.983594244615385
17 "standing" "fBodyGyro-mean-Y" -0.987334041282051
18 "standing" "fBodyGyro-mean-Y" -0.983561159726027
19 "standing" "fBodyGyro-mean-Y" -0.975061671643836
20 "standing" "fBodyGyro-mean-Y" -0.91064914109589
21 "standing" "fBodyGyro-mean-Y" -0.960082591123596
22 "standing" "fBodyGyro-mean-Y" -0.97068244031746
23 "standing" "fBodyGyro-mean-Y" -0.952781164558824
24 "standing" "fBodyGyro-mean-Y" -0.970426493768116
25 "standing" "fBodyGyro-mean-Y" -0.97839988527027
26 "standing" "fBodyGyro-mean-Y" -0.98388591027027
27 "standing" "fBodyGyro-mean-Y" -0.983731873
28 "standing" "fBodyGyro-mean-Y" -0.948160785316456
29 "standing" "fBodyGyro-mean-Y" -0.991586674
30 "standing" "fBodyGyro-mean-Y" -0.945628836949153
1 "walking" "fBodyGyro-mean-Y" -0.103059416434737
2 "walking" "fBodyGyro-mean-Y" -0.55477211220339
3 "walking" "fBodyGyro-mean-Y" -0.561526265344828
4 "walking" "fBodyGyro-mean-Y" -0.688460056666667
5 "walking" "fBodyGyro-mean-Y" -0.513951718392857
6 "walking" "fBodyGyro-mean-Y" -0.341378429473684
7 "walking" "fBodyGyro-mean-Y" -0.151966687436842
8 "walking" "fBodyGyro-mean-Y" -0.259729692333333
9 "walking" "fBodyGyro-mean-Y" -0.436905860576923
10 "walking" "fBodyGyro-mean-Y" -0.345209034528302
11 "walking" "fBodyGyro-mean-Y" -0.593107398474576
12 "walking" "fBodyGyro-mean-Y" -0.4678863378
13 "walking" "fBodyGyro-mean-Y" -0.256213554508772
14 "walking" "fBodyGyro-mean-Y" -0.215894949525424
15 "walking" "fBodyGyro-mean-Y" -0.535422096111111
16 "walking" "fBodyGyro-mean-Y" -0.619731930392157
17 "walking" "fBodyGyro-mean-Y" -0.490166286557377
18 "walking" "fBodyGyro-mean-Y" -0.570898150714286
19 "walking" "fBodyGyro-mean-Y" -0.0973549846596154
20 "walking" "fBodyGyro-mean-Y" 0.0310145965868627
21 "walking" "fBodyGyro-mean-Y" -0.371744086730769
22 "walking" "fBodyGyro-mean-Y" -0.501176901956522
23 "walking" "fBodyGyro-mean-Y" 0.195569461920339
24 "walking" "fBodyGyro-mean-Y" -0.479841432931034
25 "walking" "fBodyGyro-mean-Y" -0.678750350135135
26 "walking" "fBodyGyro-mean-Y" -0.56182776559322
27 "walking" "fBodyGyro-mean-Y" -0.534724231403509
28 "walking" "fBodyGyro-mean-Y" -0.50468173962963
29 "walking" "fBodyGyro-mean-Y" -0.362232316226415
30 "walking" "fBodyGyro-mean-Y" -0.175900924040154
1 "walking downstairs" "fBodyGyro-mean-Y" -0.0557022524693878
2 "walking downstairs" "fBodyGyro-mean-Y" -0.361913824
3 "walking downstairs" "fBodyGyro-mean-Y" -0.542694164081633
4 "walking downstairs" "fBodyGyro-mean-Y" -0.717545840444444
5 "walking downstairs" "fBodyGyro-mean-Y" -0.382483075106383
6 "walking downstairs" "fBodyGyro-mean-Y" -0.130327465789583
7 "walking downstairs" "fBodyGyro-mean-Y" -0.21444307293617
8 "walking downstairs" "fBodyGyro-mean-Y" 0.116090879026316
9 "walking downstairs" "fBodyGyro-mean-Y" -0.312512195452381
10 "walking downstairs" "fBodyGyro-mean-Y" -0.272495710342105
11 "walking downstairs" "fBodyGyro-mean-Y" -0.528254524130435
12 "walking downstairs" "fBodyGyro-mean-Y" -0.420631474130435
13 "walking downstairs" "fBodyGyro-mean-Y" -0.133828886725532
14 "walking downstairs" "fBodyGyro-mean-Y" 0.0132082347333333
15 "walking downstairs" "fBodyGyro-mean-Y" -0.402332301666667
16 "walking downstairs" "fBodyGyro-mean-Y" -0.479512983617021
17 "walking downstairs" "fBodyGyro-mean-Y" -0.451126869347826
18 "walking downstairs" "fBodyGyro-mean-Y" -0.641527595090909
19 "walking downstairs" "fBodyGyro-mean-Y" 0.147083143564103
20 "walking downstairs" "fBodyGyro-mean-Y" -0.138097945555556
21 "walking downstairs" "fBodyGyro-mean-Y" -0.308879866288889
22 "walking downstairs" "fBodyGyro-mean-Y" -0.525006840277778
23 "walking downstairs" "fBodyGyro-mean-Y" 0.328817010088889
24 "walking downstairs" "fBodyGyro-mean-Y" -0.433475431818182
25 "walking downstairs" "fBodyGyro-mean-Y" -0.632916352241379
26 "walking downstairs" "fBodyGyro-mean-Y" -0.44312621
27 "walking downstairs" "fBodyGyro-mean-Y" -0.402132810611364
28 "walking downstairs" "fBodyGyro-mean-Y" -0.217100157608696
29 "walking downstairs" "fBodyGyro-mean-Y" -0.463125032083333
30 "walking downstairs" "fBodyGyro-mean-Y" -0.348065119677419
1 "walking upstairs" "fBodyGyro-mean-Y" -0.319474609056604
2 "walking upstairs" "fBodyGyro-mean-Y" -0.488086123958333
3 "walking upstairs" "fBodyGyro-mean-Y" -0.637293508305085
4 "walking upstairs" "fBodyGyro-mean-Y" -0.684310201538462
5 "walking upstairs" "fBodyGyro-mean-Y" -0.516609046808511
6 "walking upstairs" "fBodyGyro-mean-Y" -0.329653779629412
7 "walking upstairs" "fBodyGyro-mean-Y" -0.567920266470588
8 "walking upstairs" "fBodyGyro-mean-Y" -0.113162144460976
9 "walking upstairs" "fBodyGyro-mean-Y" -0.499159202857143
10 "walking upstairs" "fBodyGyro-mean-Y" -0.235858986212766
11 "walking upstairs" "fBodyGyro-mean-Y" -0.581167154444444
12 "walking upstairs" "fBodyGyro-mean-Y" -0.604711316153846
13 "walking upstairs" "fBodyGyro-mean-Y" -0.492176104727273
14 "walking upstairs" "fBodyGyro-mean-Y" 0.118687692187963
15 "walking upstairs" "fBodyGyro-mean-Y" -0.517025245833333
16 "walking upstairs" "fBodyGyro-mean-Y" -0.642018064117647
17 "walking upstairs" "fBodyGyro-mean-Y" -0.521435415208333
18 "walking upstairs" "fBodyGyro-mean-Y" -0.649817266551724
19 "walking upstairs" "fBodyGyro-mean-Y" -0.2254218170275
20 "walking upstairs" "fBodyGyro-mean-Y" -0.162341385629412
21 "walking upstairs" "fBodyGyro-mean-Y" -0.446691581702128
22 "walking upstairs" "fBodyGyro-mean-Y" -0.523943751666667
23 "walking upstairs" "fBodyGyro-mean-Y" -0.290447408901961
24 "walking upstairs" "fBodyGyro-mean-Y" -0.546620981186441
25 "walking upstairs" "fBodyGyro-mean-Y" -0.618579913384615
26 "walking upstairs" "fBodyGyro-mean-Y" -0.617112539636364
27 "walking upstairs" "fBodyGyro-mean-Y" -0.594092579607843
28 "walking upstairs" "fBodyGyro-mean-Y" -0.522066500784314
29 "walking upstairs" "fBodyGyro-mean-Y" -0.39404534122449
30 "walking upstairs" "fBodyGyro-mean-Y" -0.366058433230769
1 "laying" "fBodyGyro-mean-Z" -0.909302721
2 "laying" "fBodyGyro-mean-Z" -0.9626718875
3 "laying" "fBodyGyro-mean-Z" -0.962341960806452
4 "laying" "fBodyGyro-mean-Z" -0.961479262592593
5 "laying" "fBodyGyro-mean-Z" -0.963202948461538
6 "laying" "fBodyGyro-mean-Z" -0.932636612807018
7 "laying" "fBodyGyro-mean-Z" -0.956905310961538
8 "laying" "fBodyGyro-mean-Z" -0.967461239074074
9 "laying" "fBodyGyro-mean-Z" -0.9598150092
10 "laying" "fBodyGyro-mean-Z" -0.969755777241379
11 "laying" "fBodyGyro-mean-Z" -0.961434420701754
12 "laying" "fBodyGyro-mean-Z" -0.9456732415
13 "laying" "fBodyGyro-mean-Z" -0.969126880322581
14 "laying" "fBodyGyro-mean-Z" -0.949107162941176
15 "laying" "fBodyGyro-mean-Z" -0.958190099861111
16 "laying" "fBodyGyro-mean-Z" -0.985957788
17 "laying" "fBodyGyro-mean-Z" -0.976164852112676
18 "laying" "fBodyGyro-mean-Z" -0.984999291538462
19 "laying" "fBodyGyro-mean-Z" -0.97393233253012
20 "laying" "fBodyGyro-mean-Z" -0.972278603529412
21 "laying" "fBodyGyro-mean-Z" -0.980811216111111
22 "laying" "fBodyGyro-mean-Z" -0.942570240416667
23 "laying" "fBodyGyro-mean-Z" -0.984238807777778
24 "laying" "fBodyGyro-mean-Z" -0.981093036111111
25 "laying" "fBodyGyro-mean-Z" -0.924536860547945
26 "laying" "fBodyGyro-mean-Z" -0.970171219605263
27 "laying" "fBodyGyro-mean-Z" -0.979202019189189
28 "laying" "fBodyGyro-mean-Z" -0.961164844875
29 "laying" "fBodyGyro-mean-Z" -0.976184322608696
30 "laying" "fBodyGyro-mean-Z" -0.967577361142857
1 "sitting" "fBodyGyro-mean-Z" -0.951315544468085
2 "sitting" "fBodyGyro-mean-Z" -0.959814822391304
3 "sitting" "fBodyGyro-mean-Z" -0.934967958846154
4 "sitting" "fBodyGyro-mean-Z" -0.9337768922
5 "sitting" "fBodyGyro-mean-Z" -0.938003425909091
6 "sitting" "fBodyGyro-mean-Z" -0.934764895454545
7 "sitting" "fBodyGyro-mean-Z" -0.9474199325
8 "sitting" "fBodyGyro-mean-Z" -0.961798676956522
9 "sitting" "fBodyGyro-mean-Z" -0.940312313
10 "sitting" "fBodyGyro-mean-Z" -0.96539546962963
11 "sitting" "fBodyGyro-mean-Z" -0.954453821132075
12 "sitting" "fBodyGyro-mean-Z" -0.955718183921569
13 "sitting" "fBodyGyro-mean-Z" -0.968384415510204
14 "sitting" "fBodyGyro-mean-Z" -0.957020858888889
15 "sitting" "fBodyGyro-mean-Z" -0.966731518305085
16 "sitting" "fBodyGyro-mean-Z" -0.960058264057971
17 "sitting" "fBodyGyro-mean-Z" -0.98161709828125
18 "sitting" "fBodyGyro-mean-Z" -0.983027386491228
19 "sitting" "fBodyGyro-mean-Z" -0.968235777945205
20 "sitting" "fBodyGyro-mean-Z" -0.950963363939394
21 "sitting" "fBodyGyro-mean-Z" -0.976839728941176
22 "sitting" "fBodyGyro-mean-Z" -0.948367052258065
23 "sitting" "fBodyGyro-mean-Z" -0.965428833529412
24 "sitting" "fBodyGyro-mean-Z" -0.974686891029412
25 "sitting" "fBodyGyro-mean-Z" -0.975805890153846
26 "sitting" "fBodyGyro-mean-Z" -0.970423693717949
27 "sitting" "fBodyGyro-mean-Z" -0.976848134285714
28 "sitting" "fBodyGyro-mean-Z" -0.954180279027778
29 "sitting" "fBodyGyro-mean-Z" -0.9739335945
30 "sitting" "fBodyGyro-mean-Z" -0.961177109516129
1 "standing" "fBodyGyro-mean-Z" -0.980773122830189
2 "standing" "fBodyGyro-mean-Z" -0.960627696111111
3 "standing" "fBodyGyro-mean-Z" -0.916172537704918
4 "standing" "fBodyGyro-mean-Z" -0.915280955357143
5 "standing" "fBodyGyro-mean-Z" -0.907190836607143
6 "standing" "fBodyGyro-mean-Z" -0.943239602105263
7 "standing" "fBodyGyro-mean-Z" -0.957165056226415
8 "standing" "fBodyGyro-mean-Z" -0.975512276666667
9 "standing" "fBodyGyro-mean-Z" -0.941510336
10 "standing" "fBodyGyro-mean-Z" -0.950915730909091
11 "standing" "fBodyGyro-mean-Z" -0.980762968085106
12 "standing" "fBodyGyro-mean-Z" -0.95260195295082
13 "standing" "fBodyGyro-mean-Z" -0.974394378070175
14 "standing" "fBodyGyro-mean-Z" -0.950999877833333
15 "standing" "fBodyGyro-mean-Z" -0.96826485509434
16 "standing" "fBodyGyro-mean-Z" -0.98363927
17 "standing" "fBodyGyro-mean-Z" -0.985954978205128
18 "standing" "fBodyGyro-mean-Z" -0.974294413013699
19 "standing" "fBodyGyro-mean-Z" -0.965100636164384
20 "standing" "fBodyGyro-mean-Z" -0.911409911643836
21 "standing" "fBodyGyro-mean-Z" -0.959432562359551
22 "standing" "fBodyGyro-mean-Z" -0.962327765238095
23 "standing" "fBodyGyro-mean-Z" -0.967939565
24 "standing" "fBodyGyro-mean-Z" -0.970133388405797
25 "standing" "fBodyGyro-mean-Z" -0.970456862567568
26 "standing" "fBodyGyro-mean-Z" -0.974459323783784
27 "standing" "fBodyGyro-mean-Z" -0.980862493125
28 "standing" "fBodyGyro-mean-Z" -0.926655192405063
29 "standing" "fBodyGyro-mean-Z" -0.983654714461538
30 "standing" "fBodyGyro-mean-Z" -0.937798124576271
1 "walking" "fBodyGyro-mean-Z" -0.255940940315789
2 "walking" "fBodyGyro-mean-Z" -0.396659907457627
3 "walking" "fBodyGyro-mean-Z" -0.418126217413793
4 "walking" "fBodyGyro-mean-Z" -0.601381129166667
5 "walking" "fBodyGyro-mean-Z" -0.213127031035714
6 "walking" "fBodyGyro-mean-Z" -0.203575458733333
7 "walking" "fBodyGyro-mean-Z" -0.366733617894737
8 "walking" "fBodyGyro-mean-Z" -0.132902199479167
9 "walking" "fBodyGyro-mean-Z" -0.240222512134615
10 "walking" "fBodyGyro-mean-Z" -0.108530029881132
11 "walking" "fBodyGyro-mean-Z" -0.398293336610169
12 "walking" "fBodyGyro-mean-Z" -0.31728248436
13 "walking" "fBodyGyro-mean-Z" -0.276607954736842
14 "walking" "fBodyGyro-mean-Z" -0.212925759152542
15 "walking" "fBodyGyro-mean-Z" -0.461464065555556
16 "walking" "fBodyGyro-mean-Z" -0.432885310980392
17 "walking" "fBodyGyro-mean-Z" -0.398809217540984
18 "walking" "fBodyGyro-mean-Z" -0.538152344821429
19 "walking" "fBodyGyro-mean-Z" -0.01050470716
20 "walking" "fBodyGyro-mean-Z" -0.108892495684314
21 "walking" "fBodyGyro-mean-Z" -0.283262474865385
22 "walking" "fBodyGyro-mean-Z" -0.083501182326087
23 "walking" "fBodyGyro-mean-Z" -0.194970369294915
24 "walking" "fBodyGyro-mean-Z" -0.39144792137931
25 "walking" "fBodyGyro-mean-Z" -0.561322950945946
26 "walking" "fBodyGyro-mean-Z" -0.318516813050847
27 "walking" "fBodyGyro-mean-Z" -0.318182379824561
28 "walking" "fBodyGyro-mean-Z" -0.255029045018519
29 "walking" "fBodyGyro-mean-Z" -0.397277495471698
30 "walking" "fBodyGyro-mean-Z" -0.247350343692308
1 "walking downstairs" "fBodyGyro-mean-Z" -0.0318694271979592
2 "walking downstairs" "fBodyGyro-mean-Z" -0.0874944736085106
3 "walking downstairs" "fBodyGyro-mean-Z" -0.302866461179592
4 "walking downstairs" "fBodyGyro-mean-Z" -0.318306481022222
5 "walking downstairs" "fBodyGyro-mean-Z" -0.034175027916383
6 "walking downstairs" "fBodyGyro-mean-Z" 0.15284524938125
7 "walking downstairs" "fBodyGyro-mean-Z" -0.299600267680851
8 "walking downstairs" "fBodyGyro-mean-Z" 0.0277498065176316
9 "walking downstairs" "fBodyGyro-mean-Z" -0.250686586719048
10 "walking downstairs" "fBodyGyro-mean-Z" 0.0391366814342105
11 "walking downstairs" "fBodyGyro-mean-Z" -0.273459111956522
12 "walking downstairs" "fBodyGyro-mean-Z" -0.212767364326087
13 "walking downstairs" "fBodyGyro-mean-Z" -0.212906662531915
14 "walking downstairs" "fBodyGyro-mean-Z" 0.492414379822222
15 "walking downstairs" "fBodyGyro-mean-Z" -0.18319480152381
16 "walking downstairs" "fBodyGyro-mean-Z" -0.375000625531915
17 "walking downstairs" "fBodyGyro-mean-Z" -0.403380386086957
18 "walking downstairs" "fBodyGyro-mean-Z" -0.447030699454545
19 "walking downstairs" "fBodyGyro-mean-Z" 0.210673073192308
20 "walking downstairs" "fBodyGyro-mean-Z" 0.257037841093333
21 "walking downstairs" "fBodyGyro-mean-Z" -0.238221682666667
22 "walking downstairs" "fBodyGyro-mean-Z" -0.194915698805556
23 "walking downstairs" "fBodyGyro-mean-Z" -0.141266888477778
24 "walking downstairs" "fBodyGyro-mean-Z" -0.396286646363636
25 "walking downstairs" "fBodyGyro-mean-Z" -0.410311447586207
26 "walking downstairs" "fBodyGyro-mean-Z" -0.22138882542
27 "walking downstairs" "fBodyGyro-mean-Z" -0.144904904113636
28 "walking downstairs" "fBodyGyro-mean-Z" -0.184392337071739
29 "walking downstairs" "fBodyGyro-mean-Z" -0.199225894479167
30 "walking downstairs" "fBodyGyro-mean-Z" -0.263720763854839
1 "walking upstairs" "fBodyGyro-mean-Z" -0.453597213018868
2 "walking upstairs" "fBodyGyro-mean-Z" -0.248601122
3 "walking upstairs" "fBodyGyro-mean-Z" -0.431503361525424
4 "walking upstairs" "fBodyGyro-mean-Z" -0.350765737115385
5 "walking upstairs" "fBodyGyro-mean-Z" -0.139801393244681
6 "walking upstairs" "fBodyGyro-mean-Z" -0.0464142110215686
7 "walking upstairs" "fBodyGyro-mean-Z" -0.408150266666667
8 "walking upstairs" "fBodyGyro-mean-Z" 0.16597418695122
9 "walking upstairs" "fBodyGyro-mean-Z" -0.327698671183673
10 "walking upstairs" "fBodyGyro-mean-Z" -0.262763367170213
11 "walking upstairs" "fBodyGyro-mean-Z" -0.674671878518519
12 "walking upstairs" "fBodyGyro-mean-Z" -0.406080936346154
13 "walking upstairs" "fBodyGyro-mean-Z" -0.255338945927273
14 "walking upstairs" "fBodyGyro-mean-Z" 0.196703218737037
15 "walking upstairs" "fBodyGyro-mean-Z" -0.485701745833333
16 "walking upstairs" "fBodyGyro-mean-Z" -0.492427493529412
17 "walking upstairs" "fBodyGyro-mean-Z" -0.324273713333333
18 "walking upstairs" "fBodyGyro-mean-Z" -0.504364096896552
19 "walking upstairs" "fBodyGyro-mean-Z" -0.06612935167
20 "walking upstairs" "fBodyGyro-mean-Z" 0.115076640798039
21 "walking upstairs" "fBodyGyro-mean-Z" -0.155762354829787
22 "walking upstairs" "fBodyGyro-mean-Z" -0.199313066142857
23 "walking upstairs" "fBodyGyro-mean-Z" -0.163001294113725
24 "walking upstairs" "fBodyGyro-mean-Z" -0.372182912033898
25 "walking upstairs" "fBodyGyro-mean-Z" -0.575169715692308
26 "walking upstairs" "fBodyGyro-mean-Z" -0.342703926363636
